,billid,firstname,lastname,state,primaryorco,billstage,chambername
5140,455,,Sherman,,Co,PLACED,Senator
5141,455,,Rush,,Co,PLACED,Senator
5142,455,,Loebsack,,Co,PLACED,Senator
5143,455,,Correa,,Co,PLACED,Senator
5144,455,,Quigley,,Co,PLACED,Senator
5145,455,,Richmond,,Co,PLACED,Senator
5146,455,,Hanabusa,,Co,PLACED,Senator
5147,455,,Neal,,Co,PLACED,Senator
5148,455,,Lofgren,,Co,PLACED,Senator
5149,455,,Sires,,Co,PLACED,Senator
5150,455,,Lipinski,,Co,PLACED,Senator
5151,455,,Schiff,,Co,PLACED,Senator
5152,455,,Esty,,Co,PLACED,Senator
5153,455,,Soto,,Co,PLACED,Senator
5154,455,,Polis,,Co,PLACED,Senator
5155,455,,Bordallo,,Co,PLACED,Senator
5156,455,,Pelosi,,Co,PLACED,Senator
5157,455,,Clyburn,,Co,PLACED,Senator
5158,455,,Cuellar,,Co,PLACED,Senator
5159,455,,Panetta,,Co,PLACED,Senator
5160,455,,Plaskett,,Co,PLACED,Senator
5161,455,,Ruiz,,Co,PLACED,Senator
5162,455,,Ruppersberger,,Co,PLACED,Senator
5163,455,,Costa,,Co,PLACED,Senator
5164,455,,Peterson,,Co,PLACED,Senator
5165,456,,Cummings,,Primary,PLACED,Senator
5166,456,,Issa,,Co,PLACED,Senator
5167,456,Jackson,Lee,,Co,PLACED,Senator
5168,456,,Conyers,,Co,PLACED,Senator
5169,456,Watson,Coleman,,Co,PLACED,Senator
5170,456,,Norton,,Co,PLACED,Senator
5171,456,,Grijalva,,Co,PLACED,Senator
5172,456,,Cohen,,Co,PLACED,Senator
5173,456,,Foster,,Co,PLACED,Senator
5174,456,,Payne,,Co,PLACED,Senator
5175,456,,Bass,,Co,PLACED,Senator
5176,457,,,,Primary,RECEIVED,Senator
5177,457,,,,Co,RECEIVED,Senator
5178,458,,Coffman,,Co,RECEIVED,Senator
5179,458,,Denham,,Co,RECEIVED,Senator
5180,458,,Diaz-Balart,,Co,RECEIVED,Senator
5181,458,,Ros-Lehtinen,,Co,RECEIVED,Senator
5182,458,,Amodei,,Co,RECEIVED,Senator
5183,458,,Valadao,,Co,RECEIVED,Senator
5184,458,,Upton,,Co,RECEIVED,Senator
5185,458,,Reichert,,Co,RECEIVED,Senator
5186,459,Jackson,Lee,,Primary,RECEIVED,Senator
5187,459,,,,Co,RECEIVED,Senator
5188,460,,Booker,,Primary,REFERRED,Senator
5189,460,,Johnson,,Co,REFERRED,Senator
5190,460,,Baldwin,,Co,REFERRED,Senator
5191,460,,Ernst,,Co,REFERRED,Senator
5192,460,,Brown,,Co,REFERRED,Senator
5193,460,,Portman,,Co,REFERRED,Senator
5194,461,,Pelosi,,Co,REFERRED,Senator
5195,461,,Polis,,Co,REFERRED,Senator
5196,461,,Espaillat,,Co,REFERRED,Senator
5197,461,,Sablan,,Co,REFERRED,Senator
5198,461,,Lawrence,,Co,REFERRED,Senator
5199,461,,Takano,,Co,REFERRED,Senator
5200,461,,Adams,,Co,REFERRED,Senator
5201,461,,Fudge,,Co,REFERRED,Senator
5202,461,,Moore,,Co,REFERRED,Senator
5203,461,,DeSaulnier,,Co,REFERRED,Senator
5204,461,,Walz,,Co,REFERRED,Senator
5205,461,,Speier,,Co,REFERRED,Senator
5206,461,,Cicilline,,Co,REFERRED,Senator
5207,461,,Krishnamoorthi,,Co,REFERRED,Senator
5208,461,Blunt,Rochester,,Co,REFERRED,Senator
5209,461,,Kihuen,,Co,REFERRED,Senator
5210,461,,Lee,,Co,REFERRED,Senator
5211,461,,Cleaver,,Co,REFERRED,Senator
5212,461,,Bonamici,,Co,REFERRED,Senator
5213,461,,Grijalva,,Co,REFERRED,Senator
5214,461,,Pocan,,Co,REFERRED,Senator
5215,461,,Vargas,,Co,REFERRED,Senator
5216,461,,Roybal-Allard,,Co,REFERRED,Senator
5217,461,,Bass,,Co,REFERRED,Senator
5218,461,,Shea-Porter,,Co,REFERRED,Senator
5219,461,,Conyers,,Co,REFERRED,Senator
5220,461,,Hanabusa,,Co,REFERRED,Senator
5221,461,,Matsui,,Co,REFERRED,Senator
5222,461,,Payne,,Co,REFERRED,Senator
5223,461,,Velázquez,,Co,REFERRED,Senator
5224,461,,Hastings,,Co,REFERRED,Senator
5225,461,,Welch,,Co,REFERRED,Senator
5226,461,,Khanna,,Co,REFERRED,Senator
5227,461,,Rush,,Co,REFERRED,Senator
5228,461,,Jayapal,,Co,REFERRED,Senator
5229,461,,DelBene,,Co,REFERRED,Senator
5230,461,,Dingell,,Co,REFERRED,Senator
5231,462,,Grassley,,Primary,REFERRED,Senator
5232,462,,Durbin,,Co,REFERRED,Senator
5233,463,,,,Primary,REFERRED,Senator
5234,463,,,,Co,REFERRED,Senator
5235,464,,Murray,,Primary,REFERRED,Senator
5236,464,,Casey,,Co,REFERRED,Senator
5237,464,,Hirono,,Co,REFERRED,Senator
5238,464,,Franken,,Co,REFERRED,Senator
5239,464,,Schumer,,Co,REFERRED,Senator
5240,464,,Leahy,,Co,REFERRED,Senator
5241,464,,Feinstein,,Co,REFERRED,Senator
5242,464,,Wyden,,Co,REFERRED,Senator
5243,464,,Durbin,,Co,REFERRED,Senator
5244,464,,Menendez,,Co,REFERRED,Senator
5245,464,,Klobuchar,,Co,REFERRED,Senator
5246,464,,Merkley,,Co,REFERRED,Senator
5247,464,,Gillibrand,,Co,REFERRED,Senator
5248,464,,Blumenthal,,Co,REFERRED,Senator
5249,464,,Baldwin,,Co,REFERRED,Senator
5250,464,,Murphy,,Co,REFERRED,Senator
5251,464,,Heinrich,,Co,REFERRED,Senator
5252,464,,Warren,,Co,REFERRED,Senator
5253,464,,Markey,,Co,REFERRED,Senator
5254,464,,Booker,,Co,REFERRED,Senator
5255,464,Van,Hollen,,Co,REFERRED,Senator
5256,464,,Duckworth,,Co,REFERRED,Senator
5257,464,,Hassan,,Co,REFERRED,Senator
5258,464,,Harris,,Co,REFERRED,Senator
5259,464,,Reed,,Co,REFERRED,Senator
5260,464,,Udall,,Co,REFERRED,Senator
5261,464,,Brown,,Co,REFERRED,Senator
5262,465,,Booker,,Primary,REFERRED,Senator
5263,465,,Johnson,,Primary,REFERRED,Senator
5264,465,,Johnson,,Co,REFERRED,Senator
5265,465,,Baldwin,,Co,REFERRED,Senator
5266,465,,Ernst,,Co,REFERRED,Senator
5267,465,,Brown,,Co,REFERRED,Senator
5268,465,,Portman,,Co,REFERRED,Senator
5269,465,,Leahy,,Co,REFERRED,Senator
5270,465,,Peters,,Co,REFERRED,Senator
5271,466,,DeFazio,,Primary,REFERRED,Senator
5272,466,,,,Co,REFERRED,Senator
5273,467,,,,Co,REFERRED,Senator
5274,468,,Peterson,,Co,REFERRED,Senator
5275,468,,Faso,,Co,REFERRED,Senator
5276,468,,Posey,,Co,REFERRED,Senator
5277,468,,Comstock,,Co,REFERRED,Senator
5278,469,,McCaul,,Primary,REPORTED,Senator
5279,469,,Speier,,Co,REPORTED,Senator
5280,469,,Butterfield,,Co,REPORTED,Senator
5281,470,,Reed,,Primary,REPORTED,Senator
5282,470,,Capito,,Co,REPORTED,Senator
5283,470,Van,Hollen,,Co,REPORTED,Senator
5284,470,,Isakson,,Co,REPORTED,Senator
5285,471,,Grijalva,,Co,REPORTED,Senator
5286,471,,Courtney,,Co,REPORTED,Senator
5287,471,,Fudge,,Co,REPORTED,Senator
5288,471,,Polis,,Co,REPORTED,Senator
5289,471,,Sablan,,Co,REPORTED,Senator
5290,471,,Bonamici,,Co,REPORTED,Senator
5291,471,,Takano,,Co,REPORTED,Senator
5292,471,,Adams,,Co,REPORTED,Senator
5293,471,,DeSaulnier,,Co,REPORTED,Senator
5294,471,,Norcross,,Co,REPORTED,Senator
5295,471,Blunt,Rochester,,Co,REPORTED,Senator
5296,471,,Krishnamoorthi,,Co,REPORTED,Senator
5297,471,,Shea-Porter,,Co,REPORTED,Senator
5298,471,,Espaillat,,Co,REPORTED,Senator
5299,472,,Nadler,,Co,REPORTED,Senator
5300,472,,Comstock,,Co,REPORTED,Senator
5301,472,Blunt,Rochester,,Co,REPORTED,Senator
5302,473,,Murray,,Primary,REPORTED,Senator
5303,473,,Hatch,,Co,REPORTED,Senator
5304,473,,Kaine,,Co,REPORTED,Senator
5305,473,,Scott,,Co,REPORTED,Senator
5306,473,,Baldwin,,Co,REPORTED,Senator
5307,474,,,,Primary,REPORTED,Senator
5308,474,,,,Co,REPORTED,Senator
5309,475,,,,Primary,REPORTED,Senator
5310,475,,,,Co,REPORTED,Senator
5311,476,,Hatch,,Primary,REPORTED,Senator
5312,476,,Bennet,,Co,REPORTED,Senator
5313,476,,Cornyn,,Co,REPORTED,Senator
5314,476,,Warner,,Co,REPORTED,Senator
5315,477,,Pocan,,Co,REPORTED,Senator
5316,477,,Evans,,Co,REPORTED,Senator
5317,477,,Lee,,Co,REPORTED,Senator
5318,477,,Slaughter,,Co,REPORTED,Senator
5319,477,,Hastings,,Co,REPORTED,Senator
5320,477,,Butterfield,,Co,REPORTED,Senator
5321,477,,Cartwright,,Co,REPORTED,Senator
5322,477,,Norton,,Co,REPORTED,Senator
5323,477,,Lawrence,,Co,REPORTED,Senator
5324,477,,Moore,,Co,REPORTED,Senator
5325,477,,Richmond,,Co,REPORTED,Senator
5326,477,,Khanna,,Co,REPORTED,Senator
5327,477,,Cleaver,,Co,REPORTED,Senator
5328,477,,Meeks,,Co,REPORTED,Senator
5329,477,,Veasey,,Co,REPORTED,Senator
5330,477,,Gutiérrez,,Co,REPORTED,Senator
5331,477,,Tonko,,Co,REPORTED,Senator
5332,477,,Adams,,Co,REPORTED,Senator
5333,477,,Plaskett,,Co,REPORTED,Senator
5334,477,,Welch,,Co,REPORTED,Senator
5335,478,,Durbin,,Primary,REPORTED,Senator
5336,478,,Coons,,Co,REPORTED,Senator
5337,478,,Booker,,Co,REPORTED,Senator
5338,478,,Leahy,,Co,REPORTED,Senator
5339,478,,Warren,,Co,REPORTED,Senator
5340,479,,Roybal-Allard,,Primary,REPORTED,Senator
5341,479,,Ros-Lehtinen,,Co,REPORTED,Senator
5342,480,,Graham,,Primary,REPORTED,Senator
5343,480,,Durbin,,Co,REPORTED,Senator
5344,480,,Flake,,Co,REPORTED,Senator
5345,480,,Schumer,,Co,REPORTED,Senator
5346,481,,,,Primary,,
5347,481,,,,Co,,
5348,482,,,,Primary,,
5349,482,,,,Co,,
5350,483,,,,Primary,,
5351,483,,,,Co,,
5352,484,,Pocan,,Co,,
5353,484,,Evans,,Co,,
5354,484,,Lee,,Co,,
5355,484,,Slaughter,,Co,,
5356,484,,Hastings,,Co,,
5357,484,,Butterfield,,Co,,
5358,484,,Cartwright,,Co,,
5359,484,,Norton,,Co,,
5360,484,,Lawrence,,Co,,
5361,484,,Moore,,Co,,
5362,484,,Richmond,,Co,,
5363,484,,Khanna,,Co,,
5364,484,,Cleaver,,Co,,
5365,484,,Meeks,,Co,,
5366,484,,Veasey,,Co,,
5367,484,,Gutiérrez,,Co,,
5368,484,,Tonko,,Co,,
5369,485,,Engel,,Co,,
5370,486,,,,Primary,,
5371,486,,,,Co,,
5372,487,,Tillis,,Primary,,
5373,487,,Lankford,,Co,,
5374,487,,Hatch,,Co,,
5375,488,,Johnson,,Primary,,
5376,488,,,,Co,,
5377,489,,Engel,,Co,,
5378,490,,McCarthy,,Primary,,
5379,490,,,,Co,,
5380,491,,,,Primary,,
5381,491,,,,Co,,
5382,492,,,,Primary,,
5383,492,,,,Co,,
5384,493,,Foxx,,Co,,
5385,493,,Rokita,,Co,,
5386,494,,,,Primary,,
5387,494,,,,Co,,
5388,495,,Lofgren,,Primary,,
5389,495,,Clay,,Co,,
5390,495,,Cohen,,Co,,
5391,495,,DeFazio,,Co,,
5392,495,,Dingell,,Co,,
5393,495,,Ellison,,Co,,
5394,495,,Eshoo,,Co,,
5395,495,,Esty,,Co,,
5396,495,,Foster,,Co,,
5397,495,,Garamendi,,Co,,
5398,495,,Hastings,,Co,,
5399,495,,Hoyer,,Co,,
5400,495,,Huffman,,Co,,
5401,495,,Kaptur,,Co,,
5402,495,,Lawrence,,Co,,
5403,495,,Lee,,Co,,
5404,495,,Lowenthal,,Co,,
5405,495,,Matsui,,Co,,
5406,495,,Nadler,,Co,,
5407,495,,Norton,,Co,,
5408,495,,ORourke,,Co,,
5409,495,,Pelosi,,Co,,
5410,495,,Pingree,,Co,,
5411,495,,Quigley,,Co,,
5412,495,,Sarbanes,,Co,,
5413,495,,Schiff,,Co,,
5414,495,,Shea-Porter,,Co,,
5415,495,,Slaughter,,Co,,
5416,495,,Suozzi,,Co,,
5417,495,,Takano,,Co,,
5418,495,,Veasey,,Co,,
5419,495,,Welch,,Co,,
5420,495,,Delaney,,Co,,
5421,495,,Yarmuth,,Co,,
5422,495,,Sherman,,Co,,
5423,495,,Raskin,,Co,,
5424,495,,Nolan,,Co,,
5425,496,,Foxx,,Co,,
5426,496,,Rokita,,Co,,
5427,496,,Mitchell,,Co,,
5428,496,,Stefanik,,Co,,
5429,496,,Ferguson,,Co,,
5430,496,,Cárdenas,,Co,,
5431,496,,Takano,,Co,,
5432,496,,Bonamici,,Co,,
5433,496,,Adams,,Co,,
5434,496,,Grijalva,,Co,,
5435,496,,Espaillat,,Co,,
5436,496,Blunt,Rochester,,Co,,
5437,496,,Polis,,Co,,
5438,496,,DeSaulnier,,Co,,
5439,496,,Cohen,,Co,,
5440,497,,Lee,,Primary,,
5441,497,,Moore,,Co,,
5442,497,,Norton,,Co,,
5443,497,,DeFazio,,Co,,
5444,497,,Grijalva,,Co,,
5445,497,,Conyers,,Co,,
5446,497,,Hastings,,Co,,
5447,497,,Cárdenas,,Co,,
5448,497,,Ellison,,Co,,
5449,497,,Rush,,Co,,
5450,497,,McGovern,,Co,,
5451,497,,Soto,,Co,,
5452,497,,DeSaulnier,,Co,,
5453,497,,Schakowsky,,Co,,
5454,497,,Payne,,Co,,
5455,497,,Pingree,,Co,,
5456,497,,Polis,,Co,,
5457,497,Watson,Coleman,,Co,,
5458,497,,Kaptur,,Co,,
5459,498,,Gillibrand,,Primary,,
5460,498,,Blumenthal,,Co,,
5461,498,,Cardin,,Co,,
5462,498,,Klobuchar,,Co,,
5463,498,,Markey,,Co,,
5464,498,,Coons,,Co,,
5465,498,Van,Hollen,,Co,,
5466,498,,Wyden,,Co,,
5467,498,,Brown,,Co,,
5468,498,,Duckworth,,Co,,
5469,498,,Whitehouse,,Co,,
5470,498,,Sanders,,Co,,
5471,499,,Clyburn,,Co,,
5472,499,,Hoyer,,Co,,
5473,499,,Conyers,,Co,,
5474,499,,Pelosi,,Co,,
5475,499,,Adams,,Co,,
5476,499,,Aguilar,,Co,,
5477,499,,Barragán,,Co,,
5478,499,,Bass,,Co,,
5479,499,,Beatty,,Co,,
5480,499,,Bera,,Co,,
5481,499,,Beyer,,Co,,
5482,499,,Blumenauer,,Co,,
5483,499,Blunt,Rochester,,Co,,
5484,499,,Bonamici,,Co,,
5485,499,,Bordallo,,Co,,
5486,499,,Bustos,,Co,,
5487,499,,Butterfield,,Co,,
5488,499,,Capuano,,Co,,
5489,499,,Carbajal,,Co,,
5490,499,,Cárdenas,,Co,,
5491,499,,Cartwright,,Co,,
5492,499,,Cicilline,,Co,,
5493,499,,Clay,,Co,,
5494,499,,Cleaver,,Co,,
5495,499,,Cohen,,Co,,
5496,499,,Connolly,,Co,,
5497,499,,Correa,,Co,,
5498,499,,Costa,,Co,,
5499,499,,Courtney,,Co,,
5500,499,,Crist,,Co,,
5501,499,,Crowley,,Co,,
5502,499,,Cummings,,Co,,
5503,499,,DeFazio,,Co,,
5504,499,,DeGette,,Co,,
5505,499,,Delaney,,Co,,
5506,499,,DeLauro,,Co,,
5507,499,,Demings,,Co,,
5508,499,,DeSaulnier,,Co,,
5509,499,,Deutch,,Co,,
5510,499,,Dingell,,Co,,
5511,499,,Ellison,,Co,,
5512,499,,Engel,,Co,,
5513,499,,Eshoo,,Co,,
5514,499,,Espaillat,,Co,,
5515,499,,Evans,,Co,,
5516,499,,Foster,,Co,,
5517,499,,Fudge,,Co,,
5518,499,,Gallego,,Co,,
5519,499,,Garamendi,,Co,,
5520,499,,Grijalva,,Co,,
5521,499,,Gutiérrez,,Co,,
5522,499,,Hanabusa,,Co,,
5523,499,,Hastings,,Co,,
5524,499,,Heck,,Co,,
5525,499,,Himes,,Co,,
5526,499,,Huffman,,Co,,
5527,499,Jackson,Lee,,Co,,
5528,499,,Jayapal,,Co,,
5529,499,,Jeffries,,Co,,
5530,499,,Kaptur,,Co,,
5531,499,,Keating,,Co,,
5532,499,,Kennedy,,Co,,
5533,499,,Khanna,,Co,,
5534,499,,Kihuen,,Co,,
5535,499,,Kildee,,Co,,
5536,499,,Kilmer,,Co,,
5537,499,,Kind,,Co,,
5538,499,,Krishnamoorthi,,Co,,
5539,499,,Langevin,,Co,,
5540,499,,Lawrence,,Co,,
5541,499,,Lee,,Co,,
5542,499,,Levin,,Co,,
5543,499,,Loebsack,,Co,,
5544,499,,Lofgren,,Co,,
5545,499,,Lowenthal,,Co,,
5546,499,,Lowey,,Co,,
5547,499,,Lynch,,Co,,
5548,499,,Matsui,,Co,,
5549,499,,McCollum,,Co,,
5550,499,,McEachin,,Co,,
5551,499,,McGovern,,Co,,
5552,499,,McNerney,,Co,,
5553,499,,Meeks,,Co,,
5554,499,,Meng,,Co,,
5555,499,,Moore,,Co,,
5556,499,,Moulton,,Co,,
5557,499,,Nadler,,Co,,
5558,499,,Napolitano,,Co,,
5559,499,,Neal,,Co,,
5560,499,,Nolan,,Co,,
5561,499,,Norcross,,Co,,
5562,499,,Norton,,Co,,
5563,499,,OHalleran,,Co,,
5564,499,,ORourke,,Co,,
5565,499,,Panetta,,Co,,
5566,499,,Pascrell,,Co,,
5567,499,,Payne,,Co,,
5568,499,,Peters,,Co,,
5569,499,,Pingree,,Co,,
5570,499,,Plaskett,,Co,,
5571,499,,Pocan,,Co,,
5572,499,,Polis,,Co,,
5573,499,,Quigley,,Co,,
5574,499,,Raskin,,Co,,
5575,499,,Richmond,,Co,,
5576,499,,Rosen,,Co,,
5577,499,,Roybal-Allard,,Co,,
5578,499,,Rush,,Co,,
5579,499,,Sablan,,Co,,
5580,499,,Sánchez,,Co,,
5581,499,,Sarbanes,,Co,,
5582,499,,Schakowsky,,Co,,
5583,499,,Schiff,,Co,,
5584,499,,Schneider,,Co,,
5585,499,,Schrader,,Co,,
5586,499,,Serrano,,Co,,
5587,499,,Shea-Porter,,Co,,
5588,499,,Sherman,,Co,,
5589,499,,Sires,,Co,,
5590,499,,Slaughter,,Co,,
5591,499,,Soto,,Co,,
5592,499,,Speier,,Co,,
5593,499,,Suozzi,,Co,,
5594,499,,Takano,,Co,,
5595,499,,Titus,,Co,,
5596,499,,Tonko,,Co,,
5597,499,,Vargas,,Co,,
5598,499,,Veasey,,Co,,
5599,499,,Vela,,Co,,
5600,499,,Velázquez,,Co,,
5601,499,Wasserman,Schultz,,Co,,
5602,499,Watson,Coleman,,Co,,
5603,499,,Welch,,Co,,
5604,499,,Yarmuth,,Co,,
5605,500,,Rubio,,Primary,,
5606,500,,,,Co,,
5607,501,,Corker,,Primary,,
5608,501,,,,Co,,
5609,502,,Gabbard,,Primary,,
5610,502,,Raskin,,Co,,
5611,502,,Lee,,Co,,
5612,502,,Barragán,,Co,,
5613,503,,Garrett,,Primary,,
5614,503,,Jordan,,Co,,
5615,504,,Lee,,Primary,,
5616,504,,Leahy,,Co,,
5617,505,,Gillibrand,,Primary,,
5618,505,,Brown,,Co,,
5619,505,,Booker,,Co,,
5620,505,,Hirono,,Co,,
5621,505,,Markey,,Co,,
5622,505,,Merkley,,Co,,
5623,505,,Schatz,,Co,,
5624,505,,Whitehouse,,Co,,
5625,505,,Baldwin,,Co,,
5626,505,,Reed,,Co,,
5627,505,,Blumenthal,,Co,,
5628,505,,Warren,,Co,,
5629,505,,Durbin,,Co,,
5630,505,,Sanders,,Co,,
5631,505,,Murphy,,Co,,
5632,505,,Udall,,Co,,
5633,505,,Schumer,,Co,,
5634,505,,Klobuchar,,Co,,
5635,505,,Franken,,Co,,
5636,505,,Feinstein,,Co,,
5637,505,,Heitkamp,,Co,,
5638,505,,Murray,,Co,,
5639,505,Van,Hollen,,Co,,
5640,505,,Leahy,,Co,,
5641,505,,Duckworth,,Co,,
5642,505,,Menendez,,Co,,
5643,505,,Harris,,Co,,
5644,506,,Corker,,Primary,,
5645,506,,Corker,,Primary,,
5646,506,,,,Co,,
5647,507,,Conyers,,Co,,
5648,507,,Love,,Co,,
5649,507,Jackson,Lee,,Co,,
5650,507,,Norton,,Co,,
5651,507,,Fitzpatrick,,Co,,
5652,508,,Hatch,,Primary,,
5653,508,,Wyden,,Co,,
5654,508,,Grassley,,Co,,
5655,508,,Cantwell,,Co,,
5656,508,,Roberts,,Co,,
5657,508,,Cardin,,Co,,
5658,508,,Thune,,Co,,
5659,508,,Bennet,,Co,,
5660,508,,Isakson,,Co,,
5661,508,,Warner,,Co,,
5662,508,,Scott,,Co,,
5663,508,,Cassidy,,Co,,
5664,508,,McCaskill,,Co,,
5665,509,,Grijalva,,Primary,,
5666,509,,,,Co,,
5667,510,,Moore,,Co,,
5668,510,,Serrano,,Co,,
5669,510,,DeGette,,Co,,
5670,510,,Schakowsky,,Co,,
5671,510,,Hastings,,Co,,
5672,510,,Norton,,Co,,
5673,511,,DeLauro,,Primary,,
5674,511,,Hanabusa,,Co,,
5675,511,,Bonamici,,Co,,
5676,511,,Raskin,,Co,,
5677,511,,Rush,,Co,,
5678,511,,Jayapal,,Co,,
5679,511,,Lowey,,Co,,
5680,511,,Evans,,Co,,
5681,511,,Kihuen,,Co,,
5682,511,,McGovern,,Co,,
5683,511,,Soto,,Co,,
5684,511,,Moore,,Co,,
5685,511,,Shea-Porter,,Co,,
5686,511,,Velázquez,,Co,,
5687,511,Jackson,Lee,,Co,,
5688,511,,Pocan,,Co,,
5689,511,,Foster,,Co,,
5690,511,,Hastings,,Co,,
5691,511,,Cummings,,Co,,
5692,511,,Nolan,,Co,,
5693,511,,Meng,,Co,,
5694,511,,Pingree,,Co,,
5695,511,,Khanna,,Co,,
5696,511,,Walz,,Co,,
5697,511,,Polis,,Co,,
5698,511,,Vargas,,Co,,
5699,511,,Lee,,Co,,
5700,511,,Cárdenas,,Co,,
5701,511,,Gallego,,Co,,
5702,511,,Veasey,,Co,,
5703,511,,Crowley,,Co,,
5704,511,,Grijalva,,Co,,
5705,511,,Keating,,Co,,
5706,511,,Meeks,,Co,,
5707,511,,DeFazio,,Co,,
5708,511,,Butterfield,,Co,,
5709,511,,Lynch,,Co,,
5710,511,,Serrano,,Co,,
5711,511,,Gutiérrez,,Co,,
5712,511,,Slaughter,,Co,,
5713,511,,Bera,,Co,,
5714,511,,Gabbard,,Co,,
5715,511,,Matsui,,Co,,
5716,511,,Nadler,,Co,,
5717,511,Wasserman,Schultz,,Co,,
5718,511,,Doggett,,Co,,
5719,511,,Moulton,,Co,,
5720,511,,Napolitano,,Co,,
5721,511,,Lowenthal,,Co,,
5722,511,,Norton,,Co,,
5723,511,,Schakowsky,,Co,,
5724,511,,Sarbanes,,Co,,
5725,511,,Ellison,,Co,,
5726,511,,Aguilar,,Co,,
5727,511,,Kildee,,Co,,
5728,511,,Garamendi,,Co,,
5729,511,,Speier,,Co,,
5730,511,,Cicilline,,Co,,
5731,511,,Blumenauer,,Co,,
5732,511,,Beyer,,Co,,
5733,511,,Engel,,Co,,
5734,511,,Capuano,,Co,,
5735,511,,Pascrell,,Co,,
5736,511,,McCollum,,Co,,
5737,511,,Connolly,,Co,,
5738,511,,Langevin,,Co,,
5739,511,,Delaney,,Co,,
5740,511,Watson,Coleman,,Co,,
5741,511,,Norcross,,Co,,
5742,511,,Cohen,,Co,,
5743,511,,Dingell,,Co,,
5744,511,,Tonko,,Co,,
5745,511,,Kaptur,,Co,,
5746,511,,Takano,,Co,,
5747,511,,Courtney,,Co,,
5748,511,,Lawrence,,Co,,
5749,511,,Torres,,Co,,
5750,511,,Lofgren,,Co,,
5751,511,,Payne,,Co,,
5752,511,,Jeffries,,Co,,
5753,511,,Perlmutter,,Co,,
5754,511,,Roybal-Allard,,Co,,
5755,511,,Fudge,,Co,,
5756,511,,Krishnamoorthi,,Co,,
5757,511,,Adams,,Co,,
5758,511,,Huffman,,Co,,
5759,511,Blunt,Rochester,,Co,,
5760,512,,Conyers,,Primary,,
5761,512,,Nadler,,Co,,
5762,512,,Kaptur,,Co,,
5763,512,,Slaughter,,Co,,
5764,512,,Ellison,,Co,,
5765,512,,Schakowsky,,Co,,
5766,512,,Moore,,Co,,
5767,512,,Capuano,,Co,,
5768,512,,Grijalva,,Co,,
5769,512,,Pocan,,Co,,
5770,512,,McGovern,,Co,,
5771,512,,Norton,,Co,,
5772,512,,Veasey,,Co,,
5773,512,,Serrano,,Co,,
5774,512,,Lawrence,,Co,,
5775,512,,Cummings,,Co,,
5776,512,,Garamendi,,Co,,
5777,512,,Meeks,,Co,,
5778,512,,Beatty,,Co,,
5779,512,,Nolan,,Co,,
5780,512,,Raskin,,Co,,
5781,513,,Flake,,Primary,,
5782,513,,,,Co,,
5783,514,,Flake,,Primary,,
5784,514,,,,Co,,
5785,515,,Hurd,,Primary,,
5786,515,,Aguilar,,Co,,
5787,515,,Upton,,Co,,
5788,515,,Ros-Lehtinen,,Co,,
5789,515,,Dent,,Co,,
5790,515,,Amodei,,Co,,
5791,515,,Barton,,Co,,
5792,515,,Stefanik,,Co,,
5793,515,,Valadao,,Co,,
5794,515,,Faso,,Co,,
5795,515,,Denham,,Co,,
5796,515,,Lance,,Co,,
5797,515,,Katko,,Co,,
5798,515,,Fitzpatrick,,Co,,
5799,515,,Love,,Co,,
5800,515,,Newhouse,,Co,,
5801,515,,Stivers,,Co,,
5802,515,,Shuster,,Co,,
5803,515,,Knight,,Co,,
5804,515,,Reichert,,Co,,
5805,515,,Flores,,Co,,
5806,515,,Bacon,,Co,,
5807,515,,Welch,,Co,,
5808,515,,Roybal-Allard,,Co,,
5809,515,,OHalleran,,Co,,
5810,515,,Crist,,Co,,
5811,515,,Carbajal,,Co,,
5812,515,,Sinema,,Co,,
5813,515,,Rosen,,Co,,
5814,515,,Ruiz,,Co,,
5815,515,,Cuellar,,Co,,
5816,515,,Peters,,Co,,
5817,515,,Schneider,,Co,,
5818,515,,Lofgren,,Co,,
5819,515,,Gottheimer,,Co,,
5820,515,,Bustos,,Co,,
5821,515,,Himes,,Co,,
5822,515,,Polis,,Co,,
5823,515,,Richmond,,Co,,
5824,515,,DelBene,,Co,,
5825,516,,Coons,,Primary,,
5826,516,,McCain,,Co,,
5827,517,,,,Primary,,
5828,517,,Yoder,,Co,,
5829,518,,Pittenger,,Primary,,
5830,518,,,,Co,,
5831,519,,,,Primary,,
5832,519,,,,Co,,
5833,520,,Buchanan,,Primary,,
5834,521,,Meadows,,Primary,,
5835,521,,,,Co,,
5836,522,,,,Primary,,
5837,522,,,,Co,,
5838,523,,,,Primary,,
5839,523,,,,Co,,
5840,524,,Jeffries,,Co,,
5841,524,,Goodlatte,,Co,,
5842,524,,Bass,,Co,,
5843,525,,Jeffries,,Co,,
5844,525,,Goodlatte,,Co,,
5845,525,,Bass,,Co,,
5846,525,,Ellison,,Co,,
5847,525,,Gabbard,,Co,,
5848,525,McMorris,Rodgers,,Co,,
5849,525,,Marino,,Co,,
5850,525,,Meeks,,Co,,
5851,525,,Handel,,Co,,
5852,525,,Sensenbrenner,,Co,,
5853,525,,Smucker,,Co,,
5854,525,,Rothfus,,Co,,
5855,525,,Blum,,Co,,
5856,525,,Suozzi,,Co,,
5857,525,,Clay,,Co,,
5858,525,,Walker,,Co,,
