billid,firstname,lastname,state,primaryorco
287,nan,Norcross,nan,Co
287,nan,Fudge,nan,Co
287,nan,Bass,nan,Co
287,nan,Walker,nan,Co
287,nan,Ruppersberger,nan,Co
287,nan,McEachin,nan,Co
287,nan,Richmond,nan,Co
287,nan,Hill,nan,Co
287,nan,Jayapal,nan,Co
287,nan,Demings,nan,Co
288,nan,Alexander,nan,Primary
288,nan,Corker,nan,Co
288,nan,Cardin,nan,Co
288,nan,Jones,nan,Co
289,nan,Hassan,nan,Primary
289,nan,Kaine,nan,Co
289,nan,Shaheen,nan,Co
289,nan,Reed,nan,Co
290,nan,DeLauro,nan,Primary
290,nan,Pocan,nan,Co
290,nan,Capuano,nan,Co
290,nan,Slaughter,nan,Co
290,Wasserman,Schultz,nan,Co
290,nan,Lee,nan,Co
290,nan,Norton,nan,Co
290,nan,Lowenthal,nan,Co
290,nan,Takano,nan,Co
290,nan,Langevin,nan,Co
291,nan,Lee,nan,Primary
291,nan,Aguilar,nan,Co
291,nan,Barragán,nan,Co
291,nan,Bass,nan,Co
291,nan,Bonamici,nan,Co
291,nan,Bordallo,nan,Co
291,nan,Carbajal,nan,Co
291,nan,Cárdenas,nan,Co
291,nan,Correa,nan,Co
291,nan,Ellison,nan,Co
291,nan,Eshoo,nan,Co
291,nan,Espaillat,nan,Co
291,nan,Fudge,nan,Co
291,nan,Gallego,nan,Co
291,nan,Gomez,nan,Co
291,nan,Grijalva,nan,Co
291,nan,Gutiérrez,nan,Co
291,nan,Hanabusa,nan,Co
291,nan,Hastings,nan,Co
291,nan,Jayapal,nan,Co
291,nan,Khanna,nan,Co
291,nan,Lofgren,nan,Co
291,nan,Lowenthal,nan,Co
291,nan,Matsui,nan,Co
291,nan,Meeks,nan,Co
291,nan,Meng,nan,Co
291,nan,Napolitano,nan,Co
291,nan,Norton,nan,Co
291,nan,Payne,nan,Co
291,nan,Raskin,nan,Co
291,nan,Richmond,nan,Co
291,nan,Roybal-Allard,nan,Co
291,nan,Rush,nan,Co
291,nan,Sablan,nan,Co
291,nan,Sánchez,nan,Co
291,nan,Schiff,nan,Co
291,nan,Serrano,nan,Co
291,nan,Takano,nan,Co
291,nan,Torres,nan,Co
291,nan,Velázquez,nan,Co
291,Watson,Coleman,nan,Co
291,nan,Krishnamoorthi,nan,Co
292,nan,Baldwin,nan,Primary
292,nan,Durbin,nan,Co
292,nan,Markey,nan,Co
292,nan,Blumenthal,nan,Co
292,nan,Leahy,nan,Co
293,nan,Cohen,nan,Primary
293,nan,Adams,nan,Co
293,nan,Bass,nan,Co
293,nan,Capuano,nan,Co
293,nan,Cooper,nan,Co
293,nan,Doggett,nan,Co
293,nan,Kaptur,nan,Co
293,nan,Moore,nan,Co
293,nan,Napolitano,nan,Co
293,nan,Pallone,nan,Co
293,nan,Pascrell,nan,Co
293,nan,Rush,nan,Co
293,Wasserman,Schultz,nan,Co
293,nan,Black,nan,Co
293,Jackson,Lee,nan,Co
293,nan,Beyer,nan,Co
293,nan,DeSaulnier,nan,Co
293,nan,McGovern,nan,Co
293,nan,Norton,nan,Co
293,nan,Richmond,nan,Co
293,nan,Lee,nan,Co
293,nan,Beatty,nan,Co
293,Watson,Coleman,nan,Co
293,nan,Cummings,nan,Co
293,nan,Barragán,nan,Co
293,nan,Khanna,nan,Co
293,nan,Norcross,nan,Co
293,nan,Fleischmann,nan,Co
293,nan,McEachin,nan,Co
293,nan,DesJarlais,nan,Co
293,nan,Schakowsky,nan,Co
293,nan,Veasey,nan,Co
293,nan,Evans,nan,Co
293,nan,Yarmuth,nan,Co
293,nan,Hastings,nan,Co
293,nan,Blackburn,nan,Co
293,nan,Welch,nan,Co
293,nan,Raskin,nan,Co
293,nan,Lynch,nan,Co
293,nan,Butterfield,nan,Co
293,nan,Jeffries,nan,Co
293,nan,Jayapal,nan,Co
293,nan,Ellison,nan,Co
293,nan,Demings,nan,Co
293,nan,Cartwright,nan,Co
293,nan,Neal,nan,Co
293,nan,Blumenauer,nan,Co
293,nan,Cleaver,nan,Co
294,nan,Velázquez,nan,Primary
294,nan,DeLauro,nan,Co
294,nan,Grijalva,nan,Co
294,nan,Serrano,nan,Co
294,nan,Cicilline,nan,Co
294,nan,Cummings,nan,Co
294,nan,Pascrell,nan,Co
294,nan,Gutiérrez,nan,Co
294,nan,Espaillat,nan,Co
294,nan,Crowley,nan,Co
294,nan,Soto,nan,Co
294,nan,Payne,nan,Co
294,nan,Gallego,nan,Co
294,nan,Eshoo,nan,Co
295,nan,McCain,nan,Primary
295,nan,nan,nan,Co
296,nan,Abraham,nan,Co
296,nan,Cárdenas,nan,Co
296,nan,Chabot,nan,Co
296,nan,Radewagen,nan,Co
296,nan,Fleischmann,nan,Co
296,nan,Gabbard,nan,Co
296,nan,Grijalva,nan,Co
296,nan,Issa,nan,Co
296,nan,Kinzinger,nan,Co
296,nan,Lee,nan,Co
296,nan,Lowenthal,nan,Co
296,nan,Meng,nan,Co
296,nan,Raskin,nan,Co
296,nan,Rohrabacher,nan,Co
296,nan,Velázquez,nan,Co
296,nan,Wagner,nan,Co
297,nan,Harris,nan,Primary
297,nan,Gillibrand,nan,Co
297,nan,Cardin,nan,Co
297,nan,Wyden,nan,Co
297,nan,Blumenthal,nan,Co
297,nan,Nelson,nan,Co
297,nan,Jones,nan,Co
297,nan,Merkley,nan,Co
297,nan,Duckworth,nan,Co
297,nan,Carper,nan,Co
297,nan,Brown,nan,Co
297,nan,Baldwin,nan,Co
297,nan,Hirono,nan,Co
297,nan,Stabenow,nan,Co
298,nan,Velázquez,nan,Primary
298,nan,nan,nan,Co
299,nan,Fudge,nan,Primary
300,nan,Jones,nan,Primary
300,nan,Scott,nan,Co
301,nan,Heitkamp,nan,Primary
301,nan,Tester,nan,Co
301,nan,Franken,nan,Co
301,nan,Heinrich,nan,Co
301,nan,Merkley,nan,Co
301,nan,Warren,nan,Co
302,nan,Heitkamp,nan,Primary
302,nan,Hoeven,nan,Primary
302,nan,Tester,nan,Co
302,nan,Franken,nan,Co
302,nan,Heinrich,nan,Co
302,nan,Merkley,nan,Co
302,nan,Warren,nan,Co
302,Cortez,Masto,nan,Co
302,nan,Wyden,nan,Co
302,nan,Murkowski,nan,Co
302,nan,Collins,nan,Co
302,nan,Klobuchar,nan,Co
302,nan,Tillis,nan,Co
302,nan,Smith,nan,Co
302,nan,Cantwell,nan,Co
302,nan,Udall,nan,Co
302,nan,Schatz,nan,Co
302,nan,Murray,nan,Co
302,nan,Gillibrand,nan,Co
303,nan,Schumer,nan,Primary
303,nan,Hirono,nan,Co
303,nan,Blumenthal,nan,Co
303,nan,Merkley,nan,Co
304,nan,nan,nan,Primary
304,nan,nan,nan,Co
305,nan,nan,nan,Primary
305,nan,nan,nan,Co
306,nan,DeFazio,nan,Primary
306,nan,Cicilline,nan,Co
306,nan,DeLauro,nan,Co
306,nan,Dingell,nan,Co
306,nan,Ellison,nan,Co
306,nan,Kaptur,nan,Co
306,nan,Lipinski,nan,Co
306,nan,Nolan,nan,Co
306,nan,Pocan,nan,Co
306,nan,Slaughter,nan,Co
307,nan,nan,nan,Co
308,nan,Cruz,nan,Primary
308,nan,Lee,nan,Co
309,nan,Torres,nan,Primary
309,nan,Cole,nan,Co
309,nan,Radewagen,nan,Co
309,nan,Hanabusa,nan,Co
309,nan,Moore,nan,Co
309,nan,Jayapal,nan,Co
309,nan,Grijalva,nan,Co
309,nan,Khanna,nan,Co
310,nan,Hastings,nan,Primary
310,nan,nan,nan,Co
311,nan,Perry,nan,Primary
311,nan,McCaul,nan,Co
312,nan,Coffman,nan,Primary
312,nan,Moulton,nan,Co
312,nan,ORourke,nan,Co
312,nan,Polis,nan,Co
312,nan,Bergman,nan,Co
312,nan,Bost,nan,Co
313,nan,nan,nan,Co
314,nan,Meadows,nan,Primary
314,nan,nan,nan,Co
315,nan,Pocan,nan,Primary
315,nan,Lowenthal,nan,Co
315,nan,Norton,nan,Co
315,nan,Jayapal,nan,Co
315,nan,Yarmuth,nan,Co
315,nan,DelBene,nan,Co
315,nan,Speier,nan,Co
315,nan,Grijalva,nan,Co
315,nan,Langevin,nan,Co
315,nan,Tsongas,nan,Co
315,nan,Jeffries,nan,Co
315,nan,Engel,nan,Co
315,nan,Nadler,nan,Co
315,nan,Garamendi,nan,Co
315,nan,Kilmer,nan,Co
315,nan,Cohen,nan,Co
315,Watson,Coleman,nan,Co
315,Wasserman,Schultz,nan,Co
315,nan,Bonamici,nan,Co
315,nan,Pallone,nan,Co
315,nan,Titus,nan,Co
315,nan,Peters,nan,Co
315,nan,Foster,nan,Co
315,nan,Cicilline,nan,Co
315,nan,Delaney,nan,Co
315,nan,Cárdenas,nan,Co
315,nan,Ellison,nan,Co
315,nan,Deutch,nan,Co
315,nan,Blumenauer,nan,Co
316,nan,Murray,nan,Primary
316,nan,Baldwin,nan,Co
316,nan,Blumenthal,nan,Co
316,nan,Booker,nan,Co
316,nan,Casey,nan,Co
316,nan,Duckworth,nan,Co
316,nan,Franken,nan,Co
316,nan,Gillibrand,nan,Co
316,nan,Harris,nan,Co
316,nan,Hassan,nan,Co
316,nan,Hirono,nan,Co
316,nan,Markey,nan,Co
316,nan,Merkley,nan,Co
316,nan,Sanders,nan,Co
316,nan,Schatz,nan,Co
316,nan,Shaheen,nan,Co
316,Van,Hollen,nan,Co
316,nan,Warren,nan,Co
316,nan,Wyden,nan,Co
317,nan,McCain,nan,Primary
317,nan,Baldwin,nan,Co
317,Van,Hollen,nan,Co
317,nan,Tillis,nan,Co
317,nan,Sullivan,nan,Co
318,nan,Lee,nan,Primary
318,nan,Beyer,nan,Co
318,nan,Norton,nan,Co
318,nan,Grijalva,nan,Co
319,nan,nan,nan,Primary
319,nan,nan,nan,Co
320,nan,Foster,nan,Co
320,nan,Peters,nan,Co
320,nan,Norton,nan,Co
320,nan,Takano,nan,Co
320,nan,Bonamici,nan,Co
320,nan,Tonko,nan,Co
320,nan,Lofgren,nan,Co
320,nan,Rosen,nan,Co
320,nan,Perlmutter,nan,Co
320,nan,Slaughter,nan,Co
320,nan,Grijalva,nan,Co
320,nan,Kilmer,nan,Co
320,nan,Kennedy,nan,Co
320,nan,Beyer,nan,Co
320,nan,Lipinski,nan,Co
321,nan,Harris,nan,Primary
321,nan,nan,nan,Co
322,nan,Booker,nan,Primary
322,Van,Hollen,nan,Co
323,nan,Heller,nan,Primary
323,nan,nan,nan,Co
324,nan,nan,nan,Co
325,nan,Bonamici,nan,Co
325,nan,Perlmutter,nan,Co
325,nan,Lipinski,nan,Co
325,nan,Takano,nan,Co
325,nan,Rosen,nan,Co
325,nan,Crist,nan,Co
325,nan,Hanabusa,nan,Co
325,nan,Lamb,nan,Co
325,nan,Bass,nan,Co
325,nan,Lawrence,nan,Co
325,nan,Richmond,nan,Co
325,Watson,Coleman,nan,Co
325,nan,Fudge,nan,Co
325,nan,Adams,nan,Co
325,nan,Clay,nan,Co
325,nan,Veasey,nan,Co
325,nan,Cleaver,nan,Co
325,nan,Hastings,nan,Co
325,nan,Butterfield,nan,Co
325,nan,Meeks,nan,Co
325,nan,Demings,nan,Co
325,nan,Speier,nan,Co
326,nan,Hastings,nan,Primary
326,nan,Richmond,nan,Co
326,nan,Butterfield,nan,Co
326,nan,Norton,nan,Co
326,nan,Cohen,nan,Co
326,nan,Lee,nan,Co
326,Jackson,Lee,nan,Co
326,nan,McGovern,nan,Co
326,nan,Plaskett,nan,Co
326,nan,Bass,nan,Co
326,nan,Serrano,nan,Co
326,nan,Rush,nan,Co
327,Herrera,Beutler,nan,Primary
327,nan,Conyers,nan,Co
327,nan,DeGette,nan,Co
328,nan,Nadler,nan,Primary
328,Jackson,Lee,nan,Co
328,nan,Cohen,nan,Co
328,nan,Raskin,nan,Co
328,nan,Cicilline,nan,Co
328,nan,Schakowsky,nan,Co
328,nan,Kaptur,nan,Co
328,nan,Jeffries,nan,Co
328,nan,Gutiérrez,nan,Co
328,nan,Norton,nan,Co
328,nan,Cummings,nan,Co
328,nan,McGovern,nan,Co
328,nan,Blumenauer,nan,Co
328,nan,Moore,nan,Co
328,nan,Pascrell,nan,Co
328,nan,Yarmuth,nan,Co
328,nan,Hastings,nan,Co
328,nan,Vargas,nan,Co
328,nan,DeFazio,nan,Co
328,nan,Lee,nan,Co
328,nan,Huffman,nan,Co
328,nan,Quigley,nan,Co
328,nan,Takano,nan,Co
328,nan,Nolan,nan,Co
328,nan,Jayapal,nan,Co
328,Wasserman,Schultz,nan,Co
328,nan,Ellison,nan,Co
328,nan,Kildee,nan,Co
329,nan,Richmond,nan,Primary
329,nan,Cummings,nan,Co
329,nan,Lee,nan,Co
329,nan,Moore,nan,Co
330,nan,Harris,nan,Primary
330,nan,Booker,nan,Co
330,nan,Gillibrand,nan,Co
330,nan,Feinstein,nan,Co
331,nan,Paul,nan,Primary
331,nan,Booker,nan,Co
332,nan,Grassley,nan,Primary
332,nan,Feinstein,nan,Co
332,nan,Cornyn,nan,Co
332,nan,Klobuchar,nan,Co
332,nan,Corker,nan,Co
332,nan,Rubio,nan,Co
333,nan,Espaillat,nan,Primary
333,nan,nan,nan,Co
334,nan,Cummings,nan,Primary
334,nan,Conyers,nan,Co
334,Jackson,Lee,nan,Co
334,nan,Clay,nan,Co
334,nan,Lee,nan,Co
334,nan,Bass,nan,Co
334,nan,Cárdenas,nan,Co
334,nan,Norton,nan,Co
335,nan,Heitkamp,nan,Primary
335,nan,Capito,nan,Co
336,nan,MacArthur,nan,Co
336,nan,Himes,nan,Co
336,nan,Quigley,nan,Co
337,nan,Warren,nan,Primary
337,nan,nan,nan,Co
338,nan,Booker,nan,Primary
338,nan,nan,nan,Co
339,nan,Chaffetz,nan,Primary
339,nan,Black,nan,Co
339,nan,Chabot,nan,Co
339,nan,Farenthold,nan,Co
339,nan,Gosar,nan,Co
339,nan,Gowdy,nan,Co
339,nan,Lance,nan,Co
339,nan,Pittenger,nan,Co
339,nan,Zeldin,nan,Co
339,nan,Hudson,nan,Co
340,nan,Kaine,nan,Primary
340,nan,nan,nan,Co
341,nan,Ros-Lehtinen,nan,Co
341,nan,Moore,nan,Co
341,nan,Shea-Porter,nan,Co
341,nan,Gallego,nan,Co
341,nan,Dingell,nan,Co
341,nan,Roybal-Allard,nan,Co
341,nan,Norton,nan,Co
341,nan,Evans,nan,Co
342,nan,Udall,nan,Primary
342,nan,Warren,nan,Co
342,nan,Heitkamp,nan,Co
342,nan,Klobuchar,nan,Co
342,Cortez,Masto,nan,Co
342,nan,Smith,nan,Co
342,nan,Harris,nan,Co
342,nan,Feinstein,nan,Co
342,Van,Hollen,nan,Co
342,nan,Tester,nan,Co
342,nan,Booker,nan,Co
342,nan,Heinrich,nan,Co
342,nan,Hirono,nan,Co
343,nan,Cohen,nan,Primary
343,nan,Grijalva,nan,Co
343,nan,Cummings,nan,Co
343,nan,Ellison,nan,Co
343,nan,Lawrence,nan,Co
343,nan,McCollum,nan,Co
343,nan,Meeks,nan,Co
343,nan,Moore,nan,Co
343,nan,Norton,nan,Co
343,nan,Slaughter,nan,Co
343,nan,Hastings,nan,Co
343,nan,Polis,nan,Co
344,nan,Schneider,nan,Primary
344,nan,Correa,nan,Co
345,nan,Schatz,nan,Primary
345,nan,Paul,nan,Co
345,nan,Gillibrand,nan,Co
345,nan,Merkley,nan,Co
347,nan,Cardin,nan,Primary
347,nan,Blumenthal,nan,Co
347,nan,Booker,nan,Co
347,nan,Brown,nan,Co
347,nan,Casey,nan,Co
347,nan,Coons,nan,Co
347,nan,Duckworth,nan,Co
347,nan,Durbin,nan,Co
347,nan,Franken,nan,Co
347,nan,Harris,nan,Co
347,nan,Hirono,nan,Co
347,nan,Leahy,nan,Co
347,nan,Markey,nan,Co
347,nan,Sanders,nan,Co
347,Van,Hollen,nan,Co
347,nan,Warren,nan,Co
347,nan,Whitehouse,nan,Co
347,nan,Wyden,nan,Co
348,nan,Gallego,nan,Co
348,nan,McCollum,nan,Co
348,nan,OHalleran,nan,Co
348,nan,Huffman,nan,Co
348,nan,Moore,nan,Co
348,nan,Norton,nan,Co
348,nan,Torres,nan,Co
348,nan,Soto,nan,Co
348,nan,Blumenauer,nan,Co
348,nan,Grijalva,nan,Co
348,nan,Ruiz,nan,Co
349,nan,Gillibrand,nan,Primary
349,nan,Rubio,nan,Co
350,nan,Casey,nan,Primary
350,nan,Baldwin,nan,Co
350,nan,Brown,nan,Co
351,nan,nan,nan,Primary
351,nan,nan,nan,Co
352,nan,Durbin,nan,Primary
352,nan,Blumenthal,nan,Co
352,nan,Booker,nan,Co
352,nan,Cardin,nan,Co
352,nan,Coons,nan,Co
352,nan,Duckworth,nan,Co
352,nan,Franken,nan,Co
352,nan,Gillibrand,nan,Co
352,nan,Klobuchar,nan,Co
352,nan,Murray,nan,Co
352,Van,Hollen,nan,Co
352,nan,Whitehouse,nan,Co
352,nan,Schatz,nan,Co
353,nan,Lee,nan,Co
353,nan,Roybal-Allard,nan,Co
353,nan,Connolly,nan,Co
354,nan,Polis,nan,Primary
354,nan,Messer,nan,Co
354,nan,Takano,nan,Co
354,nan,Espaillat,nan,Co
354,nan,Sablan,nan,Co
355,nan,nan,nan,Primary
355,nan,nan,nan,Co
356,nan,Sanders,nan,Primary
356,nan,Baldwin,nan,Co
356,nan,Blumenthal,nan,Co
356,nan,Booker,nan,Co
356,nan,Franken,nan,Co
356,nan,Gillibrand,nan,Co
356,nan,Harris,nan,Co
356,nan,Heinrich,nan,Co
356,nan,Hirono,nan,Co
356,nan,Leahy,nan,Co
356,nan,Markey,nan,Co
356,nan,Merkley,nan,Co
356,nan,Schatz,nan,Co
356,nan,Shaheen,nan,Co
356,nan,Udall,nan,Co
356,nan,Warren,nan,Co
356,nan,Whitehouse,nan,Co
357,nan,Schatz,nan,Primary
357,nan,Gillibrand,nan,Co
357,Van,Hollen,nan,Co
358,nan,Conyers,nan,Primary
358,nan,Huffman,nan,Co
358,nan,Lee,nan,Co
358,nan,Clay,nan,Co
358,nan,Clyburn,nan,Co
358,nan,Cohen,nan,Co
358,nan,Cummings,nan,Co
358,nan,Ellison,nan,Co
358,nan,Engel,nan,Co
358,nan,Grijalva,nan,Co
358,Jackson,Lee,nan,Co
358,nan,Norton,nan,Co
358,nan,Pocan,nan,Co
358,nan,Roybal-Allard,nan,Co
358,nan,Serrano,nan,Co
358,nan,Takano,nan,Co
358,nan,Kaptur,nan,Co
358,nan,Jeffries,nan,Co
358,nan,Tonko,nan,Co
358,nan,Schakowsky,nan,Co
358,Watson,Coleman,nan,Co
358,nan,Welch,nan,Co
358,nan,Napolitano,nan,Co
358,nan,Cartwright,nan,Co
358,nan,Pingree,nan,Co
358,nan,Lawrence,nan,Co
358,nan,Garamendi,nan,Co
358,nan,Lofgren,nan,Co
358,nan,Blumenauer,nan,Co
358,nan,Nolan,nan,Co
358,nan,Cleaver,nan,Co
358,nan,Hastings,nan,Co
358,nan,McGovern,nan,Co
358,nan,Nadler,nan,Co
358,nan,Jayapal,nan,Co
358,nan,Adams,nan,Co
358,nan,Beatty,nan,Co
358,nan,DeSaulnier,nan,Co
358,nan,Moore,nan,Co
359,nan,Beatty,nan,Primary
359,nan,Conyers,nan,Co
359,nan,Ellison,nan,Co
360,nan,DeLauro,nan,Primary
360,nan,nan,nan,Co
361,nan,Rokita,nan,Primary
361,nan,Hastings,nan,Co
362,nan,Conyers,nan,Primary
362,nan,Norton,nan,Co
362,nan,Evans,nan,Co
362,nan,Richmond,nan,Co
362,nan,Plaskett,nan,Co
362,nan,Espaillat,nan,Co
362,nan,McGovern,nan,Co
362,nan,Velázquez,nan,Co
362,nan,Barragán,nan,Co
362,nan,Lee,nan,Co
362,nan,Rush,nan,Co
362,nan,Bass,nan,Co
362,nan,Moore,nan,Co
362,nan,Cummings,nan,Co
362,nan,Jayapal,nan,Co
362,nan,Cohen,nan,Co
362,nan,Gutiérrez,nan,Co
362,nan,Clay,nan,Co
362,nan,Lawrence,nan,Co
362,nan,Jeffries,nan,Co
362,nan,Courtney,nan,Co
362,nan,DeLauro,nan,Co
362,nan,Beatty,nan,Co
362,nan,Napolitano,nan,Co
362,nan,Grijalva,nan,Co
362,nan,Nadler,nan,Co
362,nan,McEachin,nan,Co
362,nan,Dingell,nan,Co
362,nan,Demings,nan,Co
362,nan,Cleaver,nan,Co
362,Jackson,Lee,nan,Co
362,nan,Serrano,nan,Co
362,Watson,Coleman,nan,Co
362,nan,Raskin,nan,Co
362,nan,Fudge,nan,Co
362,nan,Ellison,nan,Co
362,nan,Adams,nan,Co
362,nan,Payne,nan,Co
362,nan,Meeks,nan,Co
362,nan,Pallone,nan,Co
363,nan,Moore,nan,Primary
363,nan,Cohen,nan,Co
363,Watson,Coleman,nan,Co
363,nan,Jayapal,nan,Co
363,Jackson,Lee,nan,Co
363,nan,Norton,nan,Co
363,nan,Khanna,nan,Co
363,nan,Fudge,nan,Co
364,nan,Bonamici,nan,Primary
364,nan,Ferguson,nan,Co
365,nan,Polis,nan,Primary
365,nan,Ros-Lehtinen,nan,Co
365,nan,Takano,nan,Co
365,nan,Pelosi,nan,Co
365,nan,Hoyer,nan,Co
365,nan,Cicilline,nan,Co
365,nan,Sinema,nan,Co
365,nan,Pocan,nan,Co
365,nan,DeFazio,nan,Co
365,nan,Grijalva,nan,Co
365,Jackson,Lee,nan,Co
365,nan,Espaillat,nan,Co
365,nan,Lowenthal,nan,Co
365,nan,Serrano,nan,Co
365,nan,Barragán,nan,Co
365,nan,Crowley,nan,Co
365,nan,Jayapal,nan,Co
365,nan,Evans,nan,Co
365,nan,Perlmutter,nan,Co
365,nan,Crist,nan,Co
365,nan,Shea-Porter,nan,Co
365,nan,Cartwright,nan,Co
365,nan,Moulton,nan,Co
365,nan,Sherman,nan,Co
365,nan,Peters,nan,Co
365,nan,Bonamici,nan,Co
365,nan,Kildee,nan,Co
365,nan,Norton,nan,Co
365,nan,Pallone,nan,Co
365,Watson,Coleman,nan,Co
365,nan,Foster,nan,Co
365,nan,Himes,nan,Co
365,nan,Kihuen,nan,Co
365,nan,Titus,nan,Co
365,Blunt,Rochester,nan,Co
365,nan,DelBene,nan,Co
365,nan,Langevin,nan,Co
365,nan,DeGette,nan,Co
365,nan,Tsongas,nan,Co
365,nan,McCollum,nan,Co
365,nan,Blumenauer,nan,Co
365,nan,Hastings,nan,Co
365,nan,Bass,nan,Co
365,nan,Bordallo,nan,Co
365,nan,Vela,nan,Co
365,nan,Yarmuth,nan,Co
365,nan,Dingell,nan,Co
365,nan,Schakowsky,nan,Co
365,nan,Speier,nan,Co
365,nan,Payne,nan,Co
365,nan,Moore,nan,Co
365,nan,Matsui,nan,Co
365,nan,Bustos,nan,Co
365,nan,Fudge,nan,Co
365,nan,Cárdenas,nan,Co
365,nan,Velázquez,nan,Co
365,nan,Panetta,nan,Co
365,nan,Gallego,nan,Co
365,nan,Cohen,nan,Co
365,nan,Kilmer,nan,Co
365,nan,Lowey,nan,Co
365,nan,Gutiérrez,nan,Co
365,nan,Rosen,nan,Co
365,nan,Lee,nan,Co
365,nan,Ellison,nan,Co
365,nan,Garamendi,nan,Co
365,nan,McNerney,nan,Co
365,nan,Nadler,nan,Co
365,nan,Sánchez,nan,Co
365,nan,Courtney,nan,Co
365,nan,Nolan,nan,Co
365,nan,Hanabusa,nan,Co
365,nan,Costa,nan,Co
365,nan,Pingree,nan,Co
365,nan,Tonko,nan,Co
365,nan,Capuano,nan,Co
365,nan,Norcross,nan,Co
365,nan,Cooper,nan,Co
365,nan,Roybal-Allard,nan,Co
365,nan,Quigley,nan,Co
365,nan,Huffman,nan,Co
365,nan,Bera,nan,Co
365,nan,Delaney,nan,Co
365,nan,DeLauro,nan,Co
365,nan,Welch,nan,Co
365,nan,Ruiz,nan,Co
365,nan,Napolitano,nan,Co
365,Wasserman,Schultz,nan,Co
365,nan,Kennedy,nan,Co
365,nan,Vargas,nan,Co
365,nan,ORourke,nan,Co
365,nan,Lofgren,nan,Co
365,nan,Krishnamoorthi,nan,Co
365,nan,Carbajal,nan,Co
365,nan,McEachin,nan,Co
365,nan,DeSaulnier,nan,Co
365,nan,Torres,nan,Co
366,nan,Murray,nan,Primary
366,nan,Blumenthal,nan,Co
366,nan,Booker,nan,Co
366,nan,Brown,nan,Co
366,nan,Cantwell,nan,Co
366,nan,Cardin,nan,Co
366,nan,Casey,nan,Co
366,nan,Coons,nan,Co
366,nan,Durbin,nan,Co
366,nan,Franken,nan,Co
366,nan,Gillibrand,nan,Co
366,nan,Hassan,nan,Co
366,nan,Heinrich,nan,Co
366,nan,Hirono,nan,Co
366,nan,Kaine,nan,Co
366,nan,King,nan,Co
366,nan,Klobuchar,nan,Co
366,nan,Leahy,nan,Co
366,nan,Markey,nan,Co
366,nan,Menendez,nan,Co
366,nan,Merkley,nan,Co
366,nan,Murphy,nan,Co
366,nan,Reed,nan,Co
366,nan,Sanders,nan,Co
366,nan,Schumer,nan,Co
366,nan,Udall,nan,Co
366,Van,Hollen,nan,Co
366,nan,Warren,nan,Co
366,nan,Whitehouse,nan,Co
366,nan,Wyden,nan,Co
366,nan,Peters,nan,Co
367,nan,Norcross,nan,Primary
367,nan,Moulton,nan,Co
367,nan,Walz,nan,Co
368,Blunt,Rochester,nan,Primary
368,nan,Blum,nan,Co
368,nan,Evans,nan,Co
368,Wasserman,Schultz,nan,Co
368,nan,ORourke,nan,Co
368,nan,Payne,nan,Co
368,nan,Jeffries,nan,Co
368,nan,Moore,nan,Co
368,nan,Lee,nan,Co
368,nan,Norton,nan,Co
368,Jackson,Lee,nan,Co
368,nan,Rush,nan,Co
368,nan,Fudge,nan,Co
368,nan,Clay,nan,Co
369,Blunt,Rochester,nan,Primary
369,nan,Evans,nan,Co
369,nan,Moore,nan,Co
369,nan,Rush,nan,Co
369,Jackson,Lee,nan,Co
369,nan,Lee,nan,Co
369,nan,Clay,nan,Co
369,nan,Jeffries,nan,Co
369,nan,Lawrence,nan,Co
369,nan,Fudge,nan,Co
369,nan,Norton,nan,Co
369,nan,Payne,nan,Co
370,nan,Baldwin,nan,Primary
370,nan,Bennet,nan,Co
370,nan,Booker,nan,Co
370,nan,Cardin,nan,Co
370,nan,Carper,nan,Co
370,nan,Casey,nan,Co
370,nan,Coons,nan,Co
370,nan,Durbin,nan,Co
370,nan,Feinstein,nan,Co
370,nan,Gillibrand,nan,Co
370,nan,Hassan,nan,Co
370,nan,Heitkamp,nan,Co
370,nan,Hirono,nan,Co
370,nan,Jones,nan,Co
370,nan,Kaine,nan,Co
370,nan,Klobuchar,nan,Co
370,nan,Leahy,nan,Co
370,nan,Markey,nan,Co
370,nan,Murphy,nan,Co
370,nan,Murray,nan,Co
370,nan,Reed,nan,Co
370,nan,Smith,nan,Co
370,nan,Stabenow,nan,Co
370,nan,Warren,nan,Co
370,nan,Whitehouse,nan,Co
370,nan,Blumenthal,nan,Co
370,nan,Cantwell,nan,Co
370,nan,Duckworth,nan,Co
370,nan,Harris,nan,Co
370,nan,Merkley,nan,Co
370,nan,Sanders,nan,Co
370,nan,Schatz,nan,Co
370,nan,Shaheen,nan,Co
370,nan,Udall,nan,Co
370,Van,Hollen,nan,Co
370,nan,Wyden,nan,Co
371,nan,nan,nan,Co
372,nan,Casey,nan,Primary
372,nan,Booker,nan,Co
372,nan,Kaine,nan,Co
373,nan,Sánchez,nan,Primary
373,nan,Roskam,nan,Co
374,nan,Capito,nan,Primary
374,nan,Stabenow,nan,Co
374,nan,Wicker,nan,Co
374,nan,Menendez,nan,Co
375,nan,Schatz,nan,Primary
375,nan,Merkley,nan,Co
376,nan,Cárdenas,nan,Primary
376,nan,Cohen,nan,Co
376,nan,Cummings,nan,Co
376,nan,Raskin,nan,Co
376,nan,Roybal-Allard,nan,Co
376,nan,Serrano,nan,Co
