,billid,firstname,lastname,state,primaryorco,billstage,chambername,legistype,civid
3734,316,Van,Hollen,,Co,INTRODUCED,Senator,A BILL,6
3735,316,,Warren,,Co,INTRODUCED,Senator,A BILL,
3736,316,,Wyden,,Co,INTRODUCED,Senator,A BILL,
3737,317,,McCain,,Primary,INTRODUCED,Representative,A BILL,
3738,317,,Baldwin,,Co,INTRODUCED,Representative,A BILL,
3739,317,Van,Hollen,,Co,INTRODUCED,Representative,A BILL,6
3740,317,,Tillis,,Co,INTRODUCED,Representative,A BILL,
3741,317,,Sullivan,,Co,INTRODUCED,Representative,A BILL,
3742,318,,Lee,,Primary,ENGROSSED,Senator,AN ACT,
3743,318,,Beyer,,Co,ENGROSSED,Senator,AN ACT,
3744,318,,Norton,,Co,ENGROSSED,Senator,AN ACT,
3745,318,,Grijalva,,Co,ENGROSSED,Senator,AN ACT,
3746,319,,,,Primary,INTRODUCED,Representative,A BILL,
3747,319,,,,Co,INTRODUCED,Representative,A BILL,
3748,320,,Foster,,Co,INTRODUCED,Senator,A BILL,
3749,320,,Peters,,Co,INTRODUCED,Senator,A BILL,
3750,320,,Norton,,Co,INTRODUCED,Senator,A BILL,
3751,320,,Takano,,Co,INTRODUCED,Senator,A BILL,
3752,320,,Bonamici,,Co,INTRODUCED,Senator,A BILL,
3753,320,,Tonko,,Co,INTRODUCED,Senator,A BILL,
3754,320,,Lofgren,,Co,INTRODUCED,Senator,A BILL,
3755,320,,Rosen,,Co,INTRODUCED,Senator,A BILL,
3756,320,,Perlmutter,,Co,INTRODUCED,Senator,A BILL,
3757,320,,Slaughter,,Co,INTRODUCED,Senator,A BILL,
3758,320,,Grijalva,,Co,INTRODUCED,Senator,A BILL,
3759,320,,Kilmer,,Co,INTRODUCED,Senator,A BILL,
3760,320,,Kennedy,,Co,INTRODUCED,Senator,A BILL,
3761,320,,Beyer,,Co,INTRODUCED,Senator,A BILL,
3762,320,,Lipinski,,Co,INTRODUCED,Senator,A BILL,
3763,321,,Harris,,Primary,INTRODUCED,Senator,A BILL,
3764,321,,,,Co,INTRODUCED,Senator,A BILL,
3765,322,,Booker,,Primary,INTRODUCED,Senator,A BILL,
3766,322,Van,Hollen,,Co,INTRODUCED,Senator,A BILL,6
3767,323,,Heller,,Primary,INTRODUCED,Representative,A BILL,
3768,323,,,,Co,INTRODUCED,Representative,A BILL,
3769,324,,,,Co,INTRODUCED,Representative,A BILL,
3770,325,,Bonamici,,Co,INTRODUCED,Representative,A BILL,
3771,325,,Perlmutter,,Co,INTRODUCED,Representative,A BILL,
3772,325,,Lipinski,,Co,INTRODUCED,Representative,A BILL,
3773,325,,Takano,,Co,INTRODUCED,Representative,A BILL,
3774,325,,Rosen,,Co,INTRODUCED,Representative,A BILL,
3775,325,,Crist,,Co,INTRODUCED,Representative,A BILL,
3776,325,,Hanabusa,,Co,INTRODUCED,Representative,A BILL,
3777,325,,Lamb,,Co,INTRODUCED,Representative,A BILL,
3778,325,,Bass,,Co,INTRODUCED,Representative,A BILL,
3779,325,,Lawrence,,Co,INTRODUCED,Representative,A BILL,
3780,325,,Richmond,,Co,INTRODUCED,Representative,A BILL,
3781,325,Watson,Coleman,,Co,INTRODUCED,Representative,A BILL,
3782,325,,Fudge,,Co,INTRODUCED,Representative,A BILL,
3783,325,,Adams,,Co,INTRODUCED,Representative,A BILL,
3784,325,,Clay,,Co,INTRODUCED,Representative,A BILL,
3785,325,,Veasey,,Co,INTRODUCED,Representative,A BILL,
3786,325,,Cleaver,,Co,INTRODUCED,Representative,A BILL,
3787,325,,Hastings,,Co,INTRODUCED,Representative,A BILL,
3788,325,,Butterfield,,Co,INTRODUCED,Representative,A BILL,
3789,325,,Meeks,,Co,INTRODUCED,Representative,A BILL,
3790,325,,Demings,,Co,INTRODUCED,Representative,A BILL,
3791,325,,Speier,,Co,INTRODUCED,Representative,A BILL,
3792,326,,Hastings,,Primary,INTRODUCED,Representative,A BILL,
3793,326,,Richmond,,Co,INTRODUCED,Representative,A BILL,
3794,326,,Butterfield,,Co,INTRODUCED,Representative,A BILL,
3795,326,,Norton,,Co,INTRODUCED,Representative,A BILL,
3796,326,,Cohen,,Co,INTRODUCED,Representative,A BILL,
3797,326,,Lee,,Co,INTRODUCED,Representative,A BILL,
3798,326,Jackson,Lee,,Co,INTRODUCED,Representative,A BILL,
3799,326,,McGovern,,Co,INTRODUCED,Representative,A BILL,
3800,326,,Plaskett,,Co,INTRODUCED,Representative,A BILL,
3801,326,,Bass,,Co,INTRODUCED,Representative,A BILL,
3802,326,,Serrano,,Co,INTRODUCED,Representative,A BILL,
3803,326,,Rush,,Co,INTRODUCED,Representative,A BILL,
3804,327,Herrera,Beutler,,Primary,INTRODUCED,Representative,A BILL,
3805,327,,Conyers,,Co,INTRODUCED,Representative,A BILL,
3806,327,,DeGette,,Co,INTRODUCED,Representative,A BILL,
3807,328,,Nadler,,Primary,INTRODUCED,Representative,A BILL,
3808,328,Jackson,Lee,,Co,INTRODUCED,Representative,A BILL,
3809,328,,Cohen,,Co,INTRODUCED,Representative,A BILL,
3810,328,,Raskin,,Co,INTRODUCED,Representative,A BILL,
3811,328,,Cicilline,,Co,INTRODUCED,Representative,A BILL,
3812,328,,Schakowsky,,Co,INTRODUCED,Representative,A BILL,
3813,328,,Kaptur,,Co,INTRODUCED,Representative,A BILL,
3814,328,,Jeffries,,Co,INTRODUCED,Representative,A BILL,
3815,328,,Gutiérrez,,Co,INTRODUCED,Representative,A BILL,
3816,328,,Norton,,Co,INTRODUCED,Representative,A BILL,
3817,328,,Cummings,,Co,INTRODUCED,Representative,A BILL,
3818,328,,McGovern,,Co,INTRODUCED,Representative,A BILL,
3819,328,,Blumenauer,,Co,INTRODUCED,Representative,A BILL,
3820,328,,Moore,,Co,INTRODUCED,Representative,A BILL,
3821,328,,Pascrell,,Co,INTRODUCED,Representative,A BILL,
3822,328,,Yarmuth,,Co,INTRODUCED,Representative,A BILL,
3823,328,,Hastings,,Co,INTRODUCED,Representative,A BILL,
3824,328,,Vargas,,Co,INTRODUCED,Representative,A BILL,
3825,328,,DeFazio,,Co,INTRODUCED,Representative,A BILL,
3826,328,,Lee,,Co,INTRODUCED,Representative,A BILL,
3827,328,,Huffman,,Co,INTRODUCED,Representative,A BILL,
3828,328,,Quigley,,Co,INTRODUCED,Representative,A BILL,
3829,328,,Takano,,Co,INTRODUCED,Representative,A BILL,
3830,328,,Nolan,,Co,INTRODUCED,Representative,A BILL,
3831,328,,Jayapal,,Co,INTRODUCED,Representative,A BILL,
3832,328,Wasserman,Schultz,,Co,INTRODUCED,Representative,A BILL,
3833,328,,Ellison,,Co,INTRODUCED,Representative,A BILL,
3834,328,,Kildee,,Co,INTRODUCED,Representative,A BILL,
3835,329,,Richmond,,Primary,INTRODUCED,Senator,A BILL,
3836,329,,Cummings,,Co,INTRODUCED,Senator,A BILL,
3837,329,,Lee,,Co,INTRODUCED,Senator,A BILL,
3838,329,,Moore,,Co,INTRODUCED,Senator,A BILL,
3839,330,,Harris,,Primary,INTRODUCED,Senator,A BILL,
3840,330,,Booker,,Co,INTRODUCED,Senator,A BILL,
3841,330,,Gillibrand,,Co,INTRODUCED,Senator,A BILL,
3842,330,,Feinstein,,Co,INTRODUCED,Senator,A BILL,
3843,331,,Paul,,Primary,INTRODUCED,Senator,A BILL,
3844,331,,Booker,,Co,INTRODUCED,Senator,A BILL,
3845,332,,Grassley,,Primary,,,,
3846,332,,Feinstein,,Co,,,,
3847,332,,Cornyn,,Co,,,,
3848,332,,Klobuchar,,Co,,,,
3849,332,,Corker,,Co,,,,
3850,332,,Rubio,,Co,,,,
3851,333,,Espaillat,,Primary,INTRODUCED,Representative,A BILL,
3852,333,,,,Co,INTRODUCED,Representative,A BILL,
3853,334,,Cummings,,Primary,INTRODUCED,Senator,A BILL,
3854,334,,Conyers,,Co,INTRODUCED,Senator,A BILL,
3855,334,Jackson,Lee,,Co,INTRODUCED,Senator,A BILL,
3856,334,,Clay,,Co,INTRODUCED,Senator,A BILL,
3857,334,,Lee,,Co,INTRODUCED,Senator,A BILL,
3858,334,,Bass,,Co,INTRODUCED,Senator,A BILL,
3859,334,,Cárdenas,,Co,INTRODUCED,Senator,A BILL,
3860,334,,Norton,,Co,INTRODUCED,Senator,A BILL,
3861,335,,Heitkamp,,Primary,INTRODUCED,Representative,A BILL,
3862,335,,Capito,,Co,INTRODUCED,Representative,A BILL,
3863,336,,MacArthur,,Co,INTRODUCED,Senator,A BILL,
3864,336,,Himes,,Co,INTRODUCED,Senator,A BILL,
3865,336,,Quigley,,Co,INTRODUCED,Senator,A BILL,
3866,337,,Warren,,Primary,INTRODUCED,Senator,A BILL,
3867,337,,,,Co,INTRODUCED,Senator,A BILL,
3868,338,,Booker,,Primary,INTRODUCED,Representative,A BILL,
3869,338,,,,Co,INTRODUCED,Representative,A BILL,
3870,339,,Chaffetz,,Primary,INTRODUCED,Senator,A BILL,
3871,339,,Black,,Co,INTRODUCED,Senator,A BILL,
3872,339,,Chabot,,Co,INTRODUCED,Senator,A BILL,
3873,339,,Farenthold,,Co,INTRODUCED,Senator,A BILL,
3874,339,,Gosar,,Co,INTRODUCED,Senator,A BILL,
3875,339,,Gowdy,,Co,INTRODUCED,Senator,A BILL,
3876,339,,Lance,,Co,INTRODUCED,Senator,A BILL,
3877,339,,Pittenger,,Co,INTRODUCED,Senator,A BILL,
3878,339,,Zeldin,,Co,INTRODUCED,Senator,A BILL,
3879,339,,Hudson,,Co,INTRODUCED,Senator,A BILL,
3880,340,,Kaine,,Primary,INTRODUCED,Representative,A BILL,
3881,340,,,,Co,INTRODUCED,Representative,A BILL,
3882,341,,Ros-Lehtinen,,Co,INTRODUCED,Senator,A BILL,
3883,341,,Moore,,Co,INTRODUCED,Senator,A BILL,
3884,341,,Shea-Porter,,Co,INTRODUCED,Senator,A BILL,
3885,341,,Gallego,,Co,INTRODUCED,Senator,A BILL,
3886,341,,Dingell,,Co,INTRODUCED,Senator,A BILL,
3887,341,,Roybal-Allard,,Co,INTRODUCED,Senator,A BILL,
3888,341,,Norton,,Co,INTRODUCED,Senator,A BILL,
3889,341,,Evans,,Co,INTRODUCED,Senator,A BILL,
3890,342,,Udall,,Primary,INTRODUCED,Representative,A BILL,
3891,342,,Warren,,Co,INTRODUCED,Representative,A BILL,
3892,342,,Heitkamp,,Co,INTRODUCED,Representative,A BILL,
3893,342,,Klobuchar,,Co,INTRODUCED,Representative,A BILL,
3894,342,Cortez,Masto,,Co,INTRODUCED,Representative,A BILL,
3895,342,,Smith,,Co,INTRODUCED,Representative,A BILL,
3896,342,,Harris,,Co,INTRODUCED,Representative,A BILL,
3897,342,,Feinstein,,Co,INTRODUCED,Representative,A BILL,
3898,342,Van,Hollen,,Co,INTRODUCED,Representative,A BILL,6
3899,342,,Tester,,Co,INTRODUCED,Representative,A BILL,
3900,342,,Booker,,Co,INTRODUCED,Representative,A BILL,
3901,342,,Heinrich,,Co,INTRODUCED,Representative,A BILL,
3902,342,,Hirono,,Co,INTRODUCED,Representative,A BILL,
3903,343,,Cohen,,Primary,INTRODUCED,Representative,A BILL,
3904,343,,Grijalva,,Co,INTRODUCED,Representative,A BILL,
3905,343,,Cummings,,Co,INTRODUCED,Representative,A BILL,
3906,343,,Ellison,,Co,INTRODUCED,Representative,A BILL,
3907,343,,Lawrence,,Co,INTRODUCED,Representative,A BILL,
3908,343,,McCollum,,Co,INTRODUCED,Representative,A BILL,
3909,343,,Meeks,,Co,INTRODUCED,Representative,A BILL,
3910,343,,Moore,,Co,INTRODUCED,Representative,A BILL,
3911,343,,Norton,,Co,INTRODUCED,Representative,A BILL,
3912,343,,Slaughter,,Co,INTRODUCED,Representative,A BILL,
3913,343,,Hastings,,Co,INTRODUCED,Representative,A BILL,
3914,343,,Polis,,Co,INTRODUCED,Representative,A BILL,
3915,344,,Schneider,,Primary,INTRODUCED,Senator,A BILL,
3916,344,,Correa,,Co,INTRODUCED,Senator,A BILL,
3917,345,,Schatz,,Primary,INTRODUCED,Representative,A BILL,
3918,345,,Paul,,Co,INTRODUCED,Representative,A BILL,
3919,345,,Gillibrand,,Co,INTRODUCED,Representative,A BILL,
3920,345,,Merkley,,Co,INTRODUCED,Representative,A BILL,
3921,347,,Cardin,,Primary,INTRODUCED,Representative,A BILL,
3922,347,,Blumenthal,,Co,INTRODUCED,Representative,A BILL,
3923,347,,Booker,,Co,INTRODUCED,Representative,A BILL,
3924,347,,Brown,,Co,INTRODUCED,Representative,A BILL,
3925,347,,Casey,,Co,INTRODUCED,Representative,A BILL,
3926,347,,Coons,,Co,INTRODUCED,Representative,A BILL,
3927,347,,Duckworth,,Co,INTRODUCED,Representative,A BILL,
3928,347,,Durbin,,Co,INTRODUCED,Representative,A BILL,
3929,347,,Franken,,Co,INTRODUCED,Representative,A BILL,
3930,347,,Harris,,Co,INTRODUCED,Representative,A BILL,
3931,347,,Hirono,,Co,INTRODUCED,Representative,A BILL,
3932,347,,Leahy,,Co,INTRODUCED,Representative,A BILL,
3933,347,,Markey,,Co,INTRODUCED,Representative,A BILL,
3934,347,,Sanders,,Co,INTRODUCED,Representative,A BILL,
3935,347,Van,Hollen,,Co,INTRODUCED,Representative,A BILL,6
3936,347,,Warren,,Co,INTRODUCED,Representative,A BILL,
3937,347,,Whitehouse,,Co,INTRODUCED,Representative,A BILL,
3938,347,,Wyden,,Co,INTRODUCED,Representative,A BILL,
3939,348,,Gallego,,Co,INTRODUCED,Senator,A BILL,
3940,348,,McCollum,,Co,INTRODUCED,Senator,A BILL,
3941,348,,OHalleran,,Co,INTRODUCED,Senator,A BILL,
3942,348,,Huffman,,Co,INTRODUCED,Senator,A BILL,
3943,348,,Moore,,Co,INTRODUCED,Senator,A BILL,
3944,348,,Norton,,Co,INTRODUCED,Senator,A BILL,
3945,348,,Torres,,Co,INTRODUCED,Senator,A BILL,
3946,348,,Soto,,Co,INTRODUCED,Senator,A BILL,
3947,348,,Blumenauer,,Co,INTRODUCED,Senator,A BILL,
3948,348,,Grijalva,,Co,INTRODUCED,Senator,A BILL,
3949,348,,Ruiz,,Co,INTRODUCED,Senator,A BILL,
3950,349,,Gillibrand,,Primary,INTRODUCED,Senator,A BILL,
3951,349,,Rubio,,Co,INTRODUCED,Senator,A BILL,
3952,350,,Casey,,Primary,ENGROSSED,Representative,AN ACT,
3953,350,,Baldwin,,Co,ENGROSSED,Representative,AN ACT,
3954,350,,Brown,,Co,ENGROSSED,Representative,AN ACT,
3955,351,,,,Primary,INTRODUCED,Senator,A BILL,
3956,351,,,,Co,INTRODUCED,Senator,A BILL,
3957,352,,Durbin,,Primary,INTRODUCED,Representative,A BILL,
3958,352,,Blumenthal,,Co,INTRODUCED,Representative,A BILL,
3959,352,,Booker,,Co,INTRODUCED,Representative,A BILL,
3960,352,,Cardin,,Co,INTRODUCED,Representative,A BILL,
3961,352,,Coons,,Co,INTRODUCED,Representative,A BILL,
3962,352,,Duckworth,,Co,INTRODUCED,Representative,A BILL,
3963,352,,Franken,,Co,INTRODUCED,Representative,A BILL,
3964,352,,Gillibrand,,Co,INTRODUCED,Representative,A BILL,
3965,352,,Klobuchar,,Co,INTRODUCED,Representative,A BILL,
3966,352,,Murray,,Co,INTRODUCED,Representative,A BILL,
3967,352,Van,Hollen,,Co,INTRODUCED,Representative,A BILL,6
3968,352,,Whitehouse,,Co,INTRODUCED,Representative,A BILL,
3969,352,,Schatz,,Co,INTRODUCED,Representative,A BILL,
3970,353,,Lee,,Co,INTRODUCED,Representative,A BILL,
3971,353,,Roybal-Allard,,Co,INTRODUCED,Representative,A BILL,
3972,353,,Connolly,,Co,INTRODUCED,Representative,A BILL,
3973,354,,Polis,,Primary,REFERRED,Senator,AN ACT,
3974,354,,Messer,,Co,REFERRED,Senator,AN ACT,
3975,354,,Takano,,Co,REFERRED,Senator,AN ACT,
3976,354,,Espaillat,,Co,REFERRED,Senator,AN ACT,
3977,354,,Sablan,,Co,REFERRED,Senator,AN ACT,
3978,355,,,,Primary,INTRODUCED,Senator,A BILL,
3979,355,,,,Co,INTRODUCED,Senator,A BILL,
3980,356,,Sanders,,Primary,INTRODUCED,Senator,A BILL,
3981,356,,Baldwin,,Co,INTRODUCED,Senator,A BILL,
3982,356,,Blumenthal,,Co,INTRODUCED,Senator,A BILL,
3983,356,,Booker,,Co,INTRODUCED,Senator,A BILL,
3984,356,,Franken,,Co,INTRODUCED,Senator,A BILL,
3985,356,,Gillibrand,,Co,INTRODUCED,Senator,A BILL,
3986,356,,Harris,,Co,INTRODUCED,Senator,A BILL,
3987,356,,Heinrich,,Co,INTRODUCED,Senator,A BILL,
3988,356,,Hirono,,Co,INTRODUCED,Senator,A BILL,
3989,356,,Leahy,,Co,INTRODUCED,Senator,A BILL,
3990,356,,Markey,,Co,INTRODUCED,Senator,A BILL,
3991,356,,Merkley,,Co,INTRODUCED,Senator,A BILL,
3992,356,,Schatz,,Co,INTRODUCED,Senator,A BILL,
3993,356,,Shaheen,,Co,INTRODUCED,Senator,A BILL,
3994,356,,Udall,,Co,INTRODUCED,Senator,A BILL,
3995,356,,Warren,,Co,INTRODUCED,Senator,A BILL,
3996,356,,Whitehouse,,Co,INTRODUCED,Senator,A BILL,
3997,357,,Schatz,,Primary,INTRODUCED,Representative,A BILL,
3998,357,,Gillibrand,,Co,INTRODUCED,Representative,A BILL,
3999,357,Van,Hollen,,Co,INTRODUCED,Representative,A BILL,6
4000,358,,Conyers,,Primary,INTRODUCED,Representative,A BILL,
4001,358,,Huffman,,Co,INTRODUCED,Representative,A BILL,
4002,358,,Lee,,Co,INTRODUCED,Representative,A BILL,
4003,358,,Clay,,Co,INTRODUCED,Representative,A BILL,
4004,358,,Clyburn,,Co,INTRODUCED,Representative,A BILL,
4005,358,,Cohen,,Co,INTRODUCED,Representative,A BILL,
4006,358,,Cummings,,Co,INTRODUCED,Representative,A BILL,
4007,358,,Ellison,,Co,INTRODUCED,Representative,A BILL,
4008,358,,Engel,,Co,INTRODUCED,Representative,A BILL,
4009,358,,Grijalva,,Co,INTRODUCED,Representative,A BILL,
4010,358,Jackson,Lee,,Co,INTRODUCED,Representative,A BILL,
4011,358,,Norton,,Co,INTRODUCED,Representative,A BILL,
4012,358,,Pocan,,Co,INTRODUCED,Representative,A BILL,
4013,358,,Roybal-Allard,,Co,INTRODUCED,Representative,A BILL,
4014,358,,Serrano,,Co,INTRODUCED,Representative,A BILL,
4015,358,,Takano,,Co,INTRODUCED,Representative,A BILL,
4016,358,,Kaptur,,Co,INTRODUCED,Representative,A BILL,
4017,358,,Jeffries,,Co,INTRODUCED,Representative,A BILL,
4018,358,,Tonko,,Co,INTRODUCED,Representative,A BILL,
4019,358,,Schakowsky,,Co,INTRODUCED,Representative,A BILL,
4020,358,Watson,Coleman,,Co,INTRODUCED,Representative,A BILL,
4021,358,,Welch,,Co,INTRODUCED,Representative,A BILL,
4022,358,,Napolitano,,Co,INTRODUCED,Representative,A BILL,
4023,358,,Cartwright,,Co,INTRODUCED,Representative,A BILL,
4024,358,,Pingree,,Co,INTRODUCED,Representative,A BILL,
4025,358,,Lawrence,,Co,INTRODUCED,Representative,A BILL,
4026,358,,Garamendi,,Co,INTRODUCED,Representative,A BILL,
4027,358,,Lofgren,,Co,INTRODUCED,Representative,A BILL,
4028,358,,Blumenauer,,Co,INTRODUCED,Representative,A BILL,
4029,358,,Nolan,,Co,INTRODUCED,Representative,A BILL,
4030,358,,Cleaver,,Co,INTRODUCED,Representative,A BILL,
4031,358,,Hastings,,Co,INTRODUCED,Representative,A BILL,
4032,358,,McGovern,,Co,INTRODUCED,Representative,A BILL,
4033,358,,Nadler,,Co,INTRODUCED,Representative,A BILL,
4034,358,,Jayapal,,Co,INTRODUCED,Representative,A BILL,
4035,358,,Adams,,Co,INTRODUCED,Representative,A BILL,
4036,358,,Beatty,,Co,INTRODUCED,Representative,A BILL,
4037,358,,DeSaulnier,,Co,INTRODUCED,Representative,A BILL,
4038,358,,Moore,,Co,INTRODUCED,Representative,A BILL,
4039,359,,Beatty,,Primary,INTRODUCED,Representative,A BILL,
4040,359,,Conyers,,Co,INTRODUCED,Representative,A BILL,
4041,359,,Ellison,,Co,INTRODUCED,Representative,A BILL,
4042,360,,DeLauro,,Primary,INTRODUCED,Representative,A BILL,
4043,360,,,,Co,INTRODUCED,Representative,A BILL,
4044,361,,Rokita,,Primary,,,,
4045,361,,Hastings,,Co,,,,
4046,362,,Conyers,,Primary,INTRODUCED,Representative,A BILL,
4047,362,,Norton,,Co,INTRODUCED,Representative,A BILL,
4048,362,,Evans,,Co,INTRODUCED,Representative,A BILL,
4049,362,,Richmond,,Co,INTRODUCED,Representative,A BILL,
4050,362,,Plaskett,,Co,INTRODUCED,Representative,A BILL,
4051,362,,Espaillat,,Co,INTRODUCED,Representative,A BILL,
4052,362,,McGovern,,Co,INTRODUCED,Representative,A BILL,
4053,362,,Velázquez,,Co,INTRODUCED,Representative,A BILL,
4054,362,,Barragán,,Co,INTRODUCED,Representative,A BILL,
4055,362,,Lee,,Co,INTRODUCED,Representative,A BILL,
4056,362,,Rush,,Co,INTRODUCED,Representative,A BILL,
4057,362,,Bass,,Co,INTRODUCED,Representative,A BILL,
4058,362,,Moore,,Co,INTRODUCED,Representative,A BILL,
4059,362,,Cummings,,Co,INTRODUCED,Representative,A BILL,
4060,362,,Jayapal,,Co,INTRODUCED,Representative,A BILL,
4061,362,,Cohen,,Co,INTRODUCED,Representative,A BILL,
4062,362,,Gutiérrez,,Co,INTRODUCED,Representative,A BILL,
4063,362,,Clay,,Co,INTRODUCED,Representative,A BILL,
4064,362,,Lawrence,,Co,INTRODUCED,Representative,A BILL,
4065,362,,Jeffries,,Co,INTRODUCED,Representative,A BILL,
4066,362,,Courtney,,Co,INTRODUCED,Representative,A BILL,
4067,362,,DeLauro,,Co,INTRODUCED,Representative,A BILL,
4068,362,,Beatty,,Co,INTRODUCED,Representative,A BILL,
4069,362,,Napolitano,,Co,INTRODUCED,Representative,A BILL,
4070,362,,Grijalva,,Co,INTRODUCED,Representative,A BILL,
4071,362,,Nadler,,Co,INTRODUCED,Representative,A BILL,
4072,362,,McEachin,,Co,INTRODUCED,Representative,A BILL,
4073,362,,Dingell,,Co,INTRODUCED,Representative,A BILL,
4074,362,,Demings,,Co,INTRODUCED,Representative,A BILL,
4075,362,,Cleaver,,Co,INTRODUCED,Representative,A BILL,
4076,362,Jackson,Lee,,Co,INTRODUCED,Representative,A BILL,
4077,362,,Serrano,,Co,INTRODUCED,Representative,A BILL,
4078,362,Watson,Coleman,,Co,INTRODUCED,Representative,A BILL,
4079,362,,Raskin,,Co,INTRODUCED,Representative,A BILL,
4080,362,,Fudge,,Co,INTRODUCED,Representative,A BILL,
4081,362,,Ellison,,Co,INTRODUCED,Representative,A BILL,
4082,362,,Adams,,Co,INTRODUCED,Representative,A BILL,
4083,362,,Payne,,Co,INTRODUCED,Representative,A BILL,
4084,362,,Meeks,,Co,INTRODUCED,Representative,A BILL,
4085,362,,Pallone,,Co,INTRODUCED,Representative,A BILL,
4086,363,,Moore,,Primary,INTRODUCED,Representative,A BILL,
4087,363,,Cohen,,Co,INTRODUCED,Representative,A BILL,
4088,363,Watson,Coleman,,Co,INTRODUCED,Representative,A BILL,
4089,363,,Jayapal,,Co,INTRODUCED,Representative,A BILL,
4090,363,Jackson,Lee,,Co,INTRODUCED,Representative,A BILL,
4091,363,,Norton,,Co,INTRODUCED,Representative,A BILL,
4092,363,,Khanna,,Co,INTRODUCED,Representative,A BILL,
4093,363,,Fudge,,Co,INTRODUCED,Representative,A BILL,
4094,364,,Bonamici,,Primary,INTRODUCED,Representative,A BILL,
4095,364,,Ferguson,,Co,INTRODUCED,Representative,A BILL,
4096,365,,Polis,,Primary,INTRODUCED,Senator,A BILL,
4097,365,,Ros-Lehtinen,,Co,INTRODUCED,Senator,A BILL,
4098,365,,Takano,,Co,INTRODUCED,Senator,A BILL,
4099,365,,Pelosi,,Co,INTRODUCED,Senator,A BILL,
4100,365,,Hoyer,,Co,INTRODUCED,Senator,A BILL,
4101,365,,Cicilline,,Co,INTRODUCED,Senator,A BILL,
4102,365,,Sinema,,Co,INTRODUCED,Senator,A BILL,
4103,365,,Pocan,,Co,INTRODUCED,Senator,A BILL,
4104,365,,DeFazio,,Co,INTRODUCED,Senator,A BILL,
4105,365,,Grijalva,,Co,INTRODUCED,Senator,A BILL,
4106,365,Jackson,Lee,,Co,INTRODUCED,Senator,A BILL,
4107,365,,Espaillat,,Co,INTRODUCED,Senator,A BILL,
4108,365,,Lowenthal,,Co,INTRODUCED,Senator,A BILL,
4109,365,,Serrano,,Co,INTRODUCED,Senator,A BILL,
4110,365,,Barragán,,Co,INTRODUCED,Senator,A BILL,
4111,365,,Crowley,,Co,INTRODUCED,Senator,A BILL,
4112,365,,Jayapal,,Co,INTRODUCED,Senator,A BILL,
4113,365,,Evans,,Co,INTRODUCED,Senator,A BILL,
4114,365,,Perlmutter,,Co,INTRODUCED,Senator,A BILL,
4115,365,,Crist,,Co,INTRODUCED,Senator,A BILL,
4116,365,,Shea-Porter,,Co,INTRODUCED,Senator,A BILL,
4117,365,,Cartwright,,Co,INTRODUCED,Senator,A BILL,
4118,365,,Moulton,,Co,INTRODUCED,Senator,A BILL,
4119,365,,Sherman,,Co,INTRODUCED,Senator,A BILL,
4120,365,,Peters,,Co,INTRODUCED,Senator,A BILL,
4121,365,,Bonamici,,Co,INTRODUCED,Senator,A BILL,
4122,365,,Kildee,,Co,INTRODUCED,Senator,A BILL,
4123,365,,Norton,,Co,INTRODUCED,Senator,A BILL,
4124,365,,Pallone,,Co,INTRODUCED,Senator,A BILL,
4125,365,Watson,Coleman,,Co,INTRODUCED,Senator,A BILL,
4126,365,,Foster,,Co,INTRODUCED,Senator,A BILL,
4127,365,,Himes,,Co,INTRODUCED,Senator,A BILL,
4128,365,,Kihuen,,Co,INTRODUCED,Senator,A BILL,
4129,365,,Titus,,Co,INTRODUCED,Senator,A BILL,
4130,365,Blunt,Rochester,,Co,INTRODUCED,Senator,A BILL,
4131,365,,DelBene,,Co,INTRODUCED,Senator,A BILL,
4132,365,,Langevin,,Co,INTRODUCED,Senator,A BILL,
4133,365,,DeGette,,Co,INTRODUCED,Senator,A BILL,
4134,365,,Tsongas,,Co,INTRODUCED,Senator,A BILL,
4135,365,,McCollum,,Co,INTRODUCED,Senator,A BILL,
4136,365,,Blumenauer,,Co,INTRODUCED,Senator,A BILL,
4137,365,,Hastings,,Co,INTRODUCED,Senator,A BILL,
4138,365,,Bass,,Co,INTRODUCED,Senator,A BILL,
4139,365,,Bordallo,,Co,INTRODUCED,Senator,A BILL,
4140,365,,Vela,,Co,INTRODUCED,Senator,A BILL,
4141,365,,Yarmuth,,Co,INTRODUCED,Senator,A BILL,
4142,365,,Dingell,,Co,INTRODUCED,Senator,A BILL,
4143,365,,Schakowsky,,Co,INTRODUCED,Senator,A BILL,
4144,365,,Speier,,Co,INTRODUCED,Senator,A BILL,
4145,365,,Payne,,Co,INTRODUCED,Senator,A BILL,
4146,365,,Moore,,Co,INTRODUCED,Senator,A BILL,
4147,365,,Matsui,,Co,INTRODUCED,Senator,A BILL,
4148,365,,Bustos,,Co,INTRODUCED,Senator,A BILL,
4149,365,,Fudge,,Co,INTRODUCED,Senator,A BILL,
4150,365,,Cárdenas,,Co,INTRODUCED,Senator,A BILL,
4151,365,,Velázquez,,Co,INTRODUCED,Senator,A BILL,
4152,365,,Panetta,,Co,INTRODUCED,Senator,A BILL,
